# Time Signal
0.499625 -0.583608
0.499750 -0.858011
0.499875 -0.532324
0.500000 -0.017539
0.500125 0.606567
0.500250 0.827984
0.500375 0.804066
0.500500 -0.113373
0.500625 -0.788005
0.500750 -1.105072
0.500875 -0.819403
0.501000 0.191734
0.501125 0.707748
0.501250 1.001938
0.501375 0.554267
0.501500 -0.099178
0.501625 -0.868650
0.501750 -0.848633
0.501875 -0.632230
0.502000 0.095997
0.502125 0.664717
0.502250 0.936266
0.502375 0.779344
0.502500 -0.112842
0.502625 -0.511386
0.502750 -1.193512
0.502875 -0.550511
0.503000 -0.037748
0.503125 0.740144
0.503250 1.141469
0.503375 0.822306
0.503500 -0.043433
0.503625 -0.623541
0.503750 -0.910086
0.503875 -0.568099
0.504000 0.183009
0.504125 0.825000
0.504250 1.035771
0.504375 0.576923
0.504500 -0.162760
0.504625 -0.576507
0.504750 -1.042547
0.504875 -0.878210
0.505000 -0.068592
0.505125 0.866436
0.505250 0.876125
0.505375 0.739310
0.505500 0.197737
0.505625 -0.879658
0.505750 -1.092723
0.505875 -0.613132
0.506000 -0.015119
0.506125 0.750531
0.506250 0.966279
0.506375 0.779176
0.506500 0.039177
0.506625 -0.734325
0.506750 -0.971138
0.506875 -0.905869
0.507000 -0.194066
0.507125 0.677526
0.507250 1.116504
0.507375 0.669320
0.507500 -0.146167
0.507625 -0.700617
0.507750 -1.098846
0.507875 -0.870249
0.508000 -0.075582
0.508125 0.844063
0.508250 0.906478
0.508375 0.668534
0.508500 0.067750
0.508625 -0.643047
0.508750 -1.009743
0.508875 -0.507990
0.509000 0.023343
0.509125 0.773463
0.509250 1.031388
0.509375 0.728388
0.509500 0.093705
0.509625 -0.568520
0.509750 -1.084812
0.509875 -0.828245
0.510000 -0.017852
0.510125 0.788492
0.510250 1.150999
0.510375 0.528426
0.510500 -0.145852
0.510625 -0.727267
0.510750 -1.177247
0.510875 -0.847181
0.511000 0.150050
0.511125 0.846489
0.511250 1.022208
0.511375 0.511041
0.511500 -0.054330
0.511625 -0.583709
0.511750 -1.159275
0.511875 -0.637231
0.512000 0.060439
0.512125 0.654377
0.512250 0.831371
0.512375 0.635030
0.512500 -0.188792
0.512625 -0.685386
0.512750 -1.073028
0.512875 -0.672561
0.513000 -0.111919
0.513125 0.865478
0.513250 0.855630
0.513375 0.889058
0.513500 0.097181
0.513625 -0.736403
0.513750 -1.139254
0.513875 -0.827840
0.514000 -0.147723
0.514125 0.518805
0.514250 0.900654
0.514375 0.613754
0.514500 -0.008532
0.514625 -0.783757
0.514750 -1.033494
0.514875 -0.765333
0.515000 -0.137425
0.515125 0.895716
0.515250 0.945776
0.515375 0.715367
0.515500 0.112018
0.515625 -0.720605
0.515750 -1.121667
0.515875 -0.734826
0.516000 0.133533
0.516125 0.616914
0.516250 1.100272
0.516375 0.851920
0.516500 0.131355
0.516625 -0.879805
0.516750 -1.020708
0.516875 -0.887640
0.517000 0.185727
0.517125 0.742075
0.517250 0.801221
0.517375 0.789771
0.517500 -0.194155
0.517625 -0.845025
0.517750 -0.838137
0.517875 -0.849011
0.518000 -0.126246
0.518125 0.569613
0.518250 0.964546
0.518375 0.772516
0.518500 -0.013890
0.518625 -0.576148
0.518750 -1.192885
0.518875 -0.658505
0.519000 0.119726
0.519125 0.659931
0.519250 0.856929
0.519375 0.738831
0.519500 0.139285
0.519625 -0.771881
0.519750 -1.195798
0.519875 -0.634054
0.520000 0.044845
0.520125 0.811455
0.520250 1.017934
0.520375 0.683344
0.520500 0.131691
0.520625 -0.509860
0.520750 -1.004364
0.520875 -0.589886
0.521000 0.032321
0.521125 0.704046
0.521250 0.999952
0.521375 0.744992
0.521500 0.058877
0.521625 -0.745213
0.521750 -0.904087
0.521875 -0.574465
0.522000 0.024425
0.522125 0.567592
0.522250 0.997854
0.522375 0.517418
0.522500 0.191647
0.522625 -0.702267
0.522750 -0.941155
0.522875 -0.595781
0.523000 0.157872
0.523125 0.822850
0.523250 0.943118
0.523375 0.804472
0.523500 -0.149122
0.523625 -0.759860
0.523750 -1.029650
0.523875 -0.611113
0.524000 -0.148276
0.524125 0.895302
0.524250 0.872298
0.524375 0.890521
0.524500 0.185431
0.524625 -0.639188
0.524750 -0.899168
0.524875 -0.689516
0.525000 -0.135360
0.525125 0.608010
0.525250 0.855544
0.525375 0.830682
0.525500 0.062603
0.525625 -0.555607
0.525750 -0.943851
0.525875 -0.820297
0.526000 -0.187939
0.526125 0.561171
0.526250 0.897189
0.526375 0.510555
0.526500 0.059055
0.526625 -0.550973
0.526750 -0.885293
0.526875 -0.690190
0.527000 0.071872
0.527125 0.564935
0.527250 0.914085
0.527375 0.830029
0.527500 0.005308
0.527625 -0.622779
0.527750 -0.981153
0.527875 -0.650144
0.528000 0.072701
0.528125 0.798199
0.528250 1.040446
0.528375 0.765204
0.528500 -0.041050
0.528625 -0.765880
0.528750 -1.124115
0.528875 -0.683268
0.529000 0.041963
0.529125 0.638426
0.529250 0.947482
0.529375 0.611695
0.529500 -0.117161
0.529625 -0.903469
0.529750 -1.008405
0.529875 -0.812389
0.530000 -0.142546
0.530125 0.795988
0.530250 0.898233
0.530375 0.823695
0.530500 0.044851
0.530625 -0.894103
0.530750 -1.066563
0.530875 -0.790359
0.531000 -0.129122
0.531125 0.754669
0.531250 0.839473
0.531375 0.783054
0.531500 -0.067928
0.531625 -0.648665
0.531750 -1.067157
0.531875 -0.902366
0.532000 -0.050501
0.532125 0.880378
0.532250 1.062906
0.532375 0.815749
0.532500 -0.085613
0.532625 -0.568403
0.532750 -1.067587
0.532875 -0.550472
0.533000 -0.129828
0.533125 0.786928
0.533250 0.861291
0.533375 0.660103
0.533500 0.083427
0.533625 -0.654251
0.533750 -0.952089
0.533875 -0.565998
0.534000 -0.058459
0.534125 0.853120
0.534250 1.057765
0.534375 0.893542
0.534500 0.159066
0.534625 -0.515877
0.534750 -1.096885
0.534875 -0.877367
0.535000 0.038890
0.535125 0.649772
0.535250 1.105755
0.535375 0.877794
0.535500 -0.199028
0.535625 -0.868424
0.535750 -0.824640
0.535875 -0.756632
0.536000 -0.188029
0.536125 0.745391
0.536250 0.858920
0.536375 0.633621
0.536500 -0.022800
0.536625 -0.715897
0.536750 -1.116918
0.536875 -0.659788
0.537000 -0.128769
0.537125 0.651441
0.537250 0.800383
0.537375 0.861980
0.537500 0.197109
0.537625 -0.658879
0.537750 -0.904086
0.537875 -0.768194
0.538000 -0.005640
0.538125 0.660691
0.538250 0.925416
0.538375 0.660540
0.538500 -0.055187
0.538625 -0.678584
0.538750 -1.016630
0.538875 -0.523572
0.539000 0.170961
0.539125 0.596345
0.539250 1.154289
0.539375 0.879104
0.539500 -0.072264
0.539625 -0.577409
0.539750 -1.077596
0.539875 -0.767626
0.540000 -0.031951
0.540125 0.688485
0.540250 1.066063
0.540375 0.852102
0.540500 0.172749
0.540625 -0.557856
0.540750 -1.007754
0.540875 -0.863144
0.541000 -0.106428
0.541125 0.699733
0.541250 1.198638
0.541375 0.597966
0.541500 -0.158904
0.541625 -0.612656
0.541750 -0.970296
0.541875 -0.671725
0.542000 -0.151795
0.542125 0.862167
0.542250 1.188882
0.542375 0.700096
0.542500 -0.016468
0.542625 -0.734899
0.542750 -1.023279
0.542875 -0.752372
0.543000 0.061270
0.543125 0.638000
0.543250 0.926800
0.543375 0.896141
0.543500 -0.139380
0.543625 -0.657890
0.543750 -1.071288
0.543875 -0.678627
0.544000 -0.169287
0.544125 0.901973
0.544250 0.973543
0.544375 0.510280
0.544500 0.143963
0.544625 -0.541248
0.544750 -1.152932
0.544875 -0.869554
0.545000 -0.041477
0.545125 0.552847
0.545250 0.928215
0.545375 0.706494
0.545500 0.140382
0.545625 -0.549061
0.545750 -1.165299
0.545875 -0.518559
0.546000 0.113063
0.546125 0.530667
0.546250 0.981605
0.546375 0.603901
0.546500 -0.004335
0.546625 -0.548862
0.546750 -0.948538
0.546875 -0.849893
0.547000 -0.110722
0.547125 0.885288
0.547250 0.846316
0.547375 0.656997
0.547500 0.027376
0.547625 -0.732103
0.547750 -0.821433
0.547875 -0.649171
0.548000 -0.030335
0.548125 0.659344
0.548250 1.061177
0.548375 0.620784
0.548500 -0.082109
0.548625 -0.598828
0.548750 -1.048838
0.548875 -0.630903
0.549000 0.154106
0.549125 0.786554
0.549250 0.875658
0.549375 0.801327
0.549500 0.037368
0.549625 -0.796657
0.549750 -0.917300
0.549875 -0.756679
0.550000 -0.065983
0.550125 0.571424
0.550250 1.047025
0.550375 0.836952
0.550500 -0.177217
0.550625 -0.808737
0.550750 -0.813009
0.550875 -0.795105
0.551000 -0.123257
0.551125 0.540369
0.551250 1.061960
0.551375 0.811446
0.551500 0.008193
0.551625 -0.666639
0.551750 -1.037792
0.551875 -0.528991
0.552000 0.192550
0.552125 0.530389
0.552250 0.891861
0.552375 0.617561
0.552500 0.131569
0.552625 -0.664086
0.552750 -0.813145
0.552875 -0.621606
0.553000 -0.077768
0.553125 0.569725
0.553250 0.979789
0.553375 0.866777
0.553500 -0.027108
0.553625 -0.844563
0.553750 -1.089970
0.553875 -0.600164
0.554000 -0.073080
0.554125 0.864211
0.554250 1.036591
0.554375 0.656563
0.554500 -0.144356
0.554625 -0.683413
0.554750 -0.938610
0.554875 -0.774744
0.555000 0.056934
0.555125 0.630448
0.555250 0.836505
0.555375 0.572419
0.555500 0.164060
0.555625 -0.708489
0.555750 -1.156640
0.555875 -0.550578
0.556000 0.022061
0.556125 0.642262
0.556250 0.867051
0.556375 0.660715
0.556500 0.178133
0.556625 -0.853239
0.556750 -1.160694
0.556875 -0.806506
0.557000 -0.083698
0.557125 0.726079
0.557250 0.860339
0.557375 0.796335
0.557500 0.081554
0.557625 -0.736718
0.557750 -1.003897
0.557875 -0.898828
0.558000 -0.072398
0.558125 0.539885
0.558250 0.957803
0.558375 0.690071
0.558500 0.056327
0.558625 -0.887838
0.558750 -0.884741
0.558875 -0.793834
0.559000 -0.057362
0.559125 0.858899
0.559250 0.978387
0.559375 0.613579
0.559500 -0.049391
0.559625 -0.685491
0.559750 -1.137067
0.559875 -0.534481
0.560000 0.156983
0.560125 0.637062
0.560250 0.926301
0.560375 0.842429
0.560500 -0.016272
0.560625 -0.741574
0.560750 -1.164144
0.560875 -0.606804
0.561000 0.184636
0.561125 0.603215
0.561250 0.989599
0.561375 0.773295
0.561500 0.066484
0.561625 -0.521422
0.561750 -0.925336
0.561875 -0.513180
0.562000 -0.181751
0.562125 0.539694
0.562250 0.976959
0.562375 0.781738
0.562500 -0.148341
0.562625 -0.814849
0.562750 -0.812164
0.562875 -0.713026
0.563000 -0.155871
0.563125 0.673393
0.563250 1.100621
0.563375 0.701583
0.563500 0.188051
0.563625 -0.543455
0.563750 -1.032966
0.563875 -0.562081
0.564000 -0.106395
0.564125 0.800448
0.564250 1.080151
0.564375 0.784610
0.564500 -0.140896
0.564625 -0.591210
0.564750 -1.022262
0.564875 -0.863433
0.565000 -0.187813
0.565125 0.874392
0.565250 1.109930
0.565375 0.786005
0.565500 0.152906
0.565625 -0.722565
0.565750 -0.927242
0.565875 -0.535700
0.566000 0.016966
0.566125 0.556715
0.566250 1.046105
0.566375 0.775751
0.566500 -0.058117
0.566625 -0.673161
0.566750 -1.137077
0.566875 -0.721276
0.567000 -0.200013
0.567125 0.870750
0.567250 1.180375
0.567375 0.895223
0.567500 0.127128
0.567625 -0.759636
0.567750 -0.866926
0.567875 -0.886347
0.568000 -0.159139
0.568125 0.720374
0.568250 1.098066
0.568375 0.606831
0.568500 -0.070657
0.568625 -0.831184
0.568750 -1.056669
0.568875 -0.765607
0.569000 -0.156824
0.569125 0.560353
0.569250 0.820201
0.569375 0.903381
0.569500 0.037673
0.569625 -0.614237
0.569750 -0.832388
0.569875 -0.852181
0.570000 0.142629
0.570125 0.720752
0.570250 1.123638
0.570375 0.591603
0.570500 -0.152443
0.570625 -0.520578
0.570750 -0.929476
0.570875 -0.859332
0.571000 0.149979
0.571125 0.757876
0.571250 0.835958
0.571375 0.784254
0.571500 0.198287
0.571625 -0.538050
0.571750 -0.902160
0.571875 -0.868161
0.572000 -0.017576
0.572125 0.703091
0.572250 0.938738
0.572375 0.818597
0.572500 0.071769
0.572625 -0.624955
0.572750 -1.147078
0.572875 -0.592156
0.573000 0.135417
0.573125 0.580251
0.573250 1.111028
0.573375 0.680352
0.573500 0.166222
0.573625 -0.628592
0.573750 -0.971897
0.573875 -0.598307
0.574000 -0.107636
0.574125 0.658811
0.574250 1.193363
0.574375 0.647240
0.574500 -0.061852
0.574625 -0.643288
0.574750 -1.012160
0.574875 -0.818714
0.575000 -0.085289
0.575125 0.730811
0.575250 1.165609
0.575375 0.620109
0.575500 -0.007243
0.575625 -0.643669
0.575750 -1.047855
0.575875 -0.532091
0.576000 -0.140802
0.576125 0.798105
0.576250 1.086574
0.576375 0.838136
0.576500 -0.027038
0.576625 -0.567564
0.576750 -0.954088
0.576875 -0.798951
0.577000 -0.187244
0.577125 0.664104
0.577250 1.081469
0.577375 0.885829
0.577500 -0.164330
0.577625 -0.797432
0.577750 -0.912545
0.577875 -0.779088
0.578000 0.061369
0.578125 0.787925
0.578250 1.067955
0.578375 0.906800
0.578500 -0.055124
0.578625 -0.851416
0.578750 -1.111981
0.578875 -0.647593
0.579000 0.079569
0.579125 0.560677
0.579250 1.172584
0.579375 0.579402
0.579500 0.116953
0.579625 -0.782424
0.579750 -1.152492
0.579875 -0.530711
0.580000 -0.184492
0.580125 0.841074
0.580250 1.107492
0.580375 0.695603
0.580500 0.073536
0.580625 -0.753691
0.580750 -0.903151
0.580875 -0.621002
0.581000 0.110159
0.581125 0.685517
0.581250 1.064895
0.581375 0.853020
0.581500 0.087927
0.581625 -0.754689
0.581750 -1.126136
0.581875 -0.757790
0.582000 -0.166724
0.582125 0.848962
0.582250 0.948814
0.582375 0.685024
0.582500 0.197734
0.582625 -0.670149
0.582750 -1.162637
0.582875 -0.629840
0.583000 0.090487
0.583125 0.517033
0.583250 1.149629
0.583375 0.714744
0.583500 -0.065497
0.583625 -0.510052
0.583750 -1.016035
0.583875 -0.756815
0.584000 0.131165
0.584125 0.598486
0.584250 1.138855
0.584375 0.711798
0.584500 0.044770
0.584625 -0.671428
0.584750 -1.109007
0.584875 -0.751954
0.585000 -0.186113
0.585125 0.863124
0.585250 0.901133
0.585375 0.808968
0.585500 -0.091773
0.585625 -0.732078
0.585750 -1.148890
0.585875 -0.765813
0.586000 -0.083025
0.586125 0.707103
0.586250 1.119279
0.586375 0.621546
0.586500 -0.163175
0.586625 -0.550375
0.586750 -0.808362
0.586875 -0.579795
0.587000 0.166668
0.587125 0.848388
0.587250 0.934752
0.587375 0.608439
0.587500 0.138554
0.587625 -0.588508
0.587750 -0.948443
0.587875 -0.637445
0.588000 -0.189828
0.588125 0.697477
0.588250 0.874420
0.588375 0.762267
0.588500 -0.174028
0.588625 -0.741755
0.588750 -1.189755
0.588875 -0.866988
0.589000 -0.078782
0.589125 0.618385
0.589250 1.142048
0.589375 0.736562
0.589500 0.086313
0.589625 -0.513953
0.589750 -0.829053
0.589875 -0.903991
0.590000 -0.007083
0.590125 0.797441
0.590250 0.917623
0.590375 0.736917
0.590500 0.046887
0.590625 -0.797794
0.590750 -1.042945
0.590875 -0.693516
0.591000 -0.149344
0.591125 0.798964
0.591250 1.114726
0.591375 0.896068
0.591500 0.010623
0.591625 -0.740714
0.591750 -0.941446
0.591875 -0.686334
0.592000 0.156743
0.592125 0.840075
0.592250 0.875736
0.592375 0.890005
0.592500 -0.101433
0.592625 -0.821223
0.592750 -1.177051
0.592875 -0.687400
0.593000 -0.002673
0.593125 0.872039
0.593250 0.849230
0.593375 0.590721
0.593500 0.158040
0.593625 -0.886971
0.593750 -1.113073
0.593875 -0.755911
0.594000 0.110288
0.594125 0.711536
0.594250 1.181074
0.594375 0.664314
0.594500 0.113777
0.594625 -0.768961
0.594750 -0.829270
0.594875 -0.542867
0.595000 -0.169885
0.595125 0.792650
0.595250 1.153268
0.595375 0.747560
0.595500 -0.148213
0.595625 -0.695210
0.595750 -1.138842
0.595875 -0.898563
0.596000 -0.055104
0.596125 0.644031
0.596250 1.191244
0.596375 0.750343
0.596500 0.023005
0.596625 -0.892782
0.596750 -1.137125
0.596875 -0.886818
0.597000 0.179207
0.597125 0.619183
0.597250 0.903971
0.597375 0.844558
0.597500 -0.067884
0.597625 -0.716285
0.597750 -1.111421
0.597875 -0.864428
0.598000 0.195385
0.598125 0.576675
0.598250 0.999954
0.598375 0.816265
0.598500 0.007698
0.598625 -0.736442
0.598750 -0.926405
0.598875 -0.669451
0.599000 -0.144004
0.599125 0.734093
0.599250 0.878177
0.599375 0.614943
0.599500 -0.161316
0.599625 -0.767733
0.599750 -1.083688
0.599875 -0.723741
0.600000 0.076380
0.600125 0.614729
0.600250 0.826669
0.600375 0.606228
0.600500 -0.078173
0.600625 -0.817468
0.600750 -1.080658
0.600875 -0.806079
0.601000 0.001717
0.601125 0.730428
0.601250 0.838282
0.601375 0.841107
0.601500 -0.185630
0.601625 -0.780358
0.601750 -0.823389
0.601875 -0.897416
0.602000 -0.003498
0.602125 0.683622
0.602250 1.118917
0.602375 0.511532
0.602500 0.147113
0.602625 -0.714650
0.602750 -0.957987
0.602875 -0.903745
0.603000 -0.180717
0.603125 0.827191
0.603250 0.911266
0.603375 0.565091
0.603500 -0.140529
0.603625 -0.679527
0.603750 -0.958453
0.603875 -0.571434
0.604000 0.134960
0.604125 0.775424
0.604250 0.834862
0.604375 0.563968
0.604500 0.157786
0.604625 -0.752844
0.604750 -1.042179
0.604875 -0.747575
0.605000 0.177636
0.605125 0.703254
0.605250 0.893335
0.605375 0.898870
0.605500 0.123072
0.605625 -0.837045
0.605750 -1.198614
0.605875 -0.787561
0.606000 0.046549
0.606125 0.827396
0.606250 0.923773
0.606375 0.700958
0.606500 -0.087371
0.606625 -0.541412
0.606750 -1.002855
0.606875 -0.774906
0.607000 0.085934
0.607125 0.815448
0.607250 0.990253
0.607375 0.852493
0.607500 -0.064117
0.607625 -0.875341
0.607750 -0.918744
0.607875 -0.836032
0.608000 0.099893
0.608125 0.823098
0.608250 0.928004
0.608375 0.764824
0.608500 -0.129703
0.608625 -0.621258
0.608750 -1.182818
0.608875 -0.859373
0.609000 -0.117901
0.609125 0.617704
0.609250 0.839564
0.609375 0.511999
0.609500 -0.019480
0.609625 -0.866076
0.609750 -1.075631
0.609875 -0.880030
0.610000 0.161342
0.610125 0.755273
0.610250 1.020730
0.610375 0.581230
0.610500 0.014067
0.610625 -0.889358
0.610750 -0.993743
0.610875 -0.807155
0.611000 0.126296
0.611125 0.903583
0.611250 0.845406
0.611375 0.569496
0.611500 -0.171846
0.611625 -0.580515
0.611750 -1.066603
0.611875 -0.578793
0.612000 0.042708
0.612125 0.768416
0.612250 0.986100
0.612375 0.820115
0.612500 -0.052849
0.612625 -0.703838
0.612750 -0.839061
0.612875 -0.678020
0.613000 0.113646
0.613125 0.507726
0.613250 1.034046
0.613375 0.601332
0.613500 -0.158541
0.613625 -0.548647
0.613750 -1.078766
0.613875 -0.904527
0.614000 0.006699
0.614125 0.849130
0.614250 0.876772
0.614375 0.527615
0.614500 0.159927
0.614625 -0.623977
0.614750 -1.079609
0.614875 -0.620898
0.615000 0.079598
0.615125 0.672906
0.615250 1.148401
0.615375 0.815033
0.615500 -0.107373
0.615625 -0.825415
0.615750 -0.963828
0.615875 -0.571842
0.616000 0.143178
0.616125 0.529324
0.616250 1.048341
0.616375 0.597402
0.616500 0.025427
0.616625 -0.697876
0.616750 -0.880421
0.616875 -0.767787
0.617000 0.009681
0.617125 0.660619
0.617250 1.033613
0.617375 0.758270
0.617500 -0.088005
0.617625 -0.552252
0.617750 -0.946059
0.617875 -0.588598
0.618000 0.096628
0.618125 0.837914
0.618250 1.139084
0.618375 0.763743
0.618500 0.013777
0.618625 -0.847565
0.618750 -1.057223
0.618875 -0.813709
0.619000 0.025384
0.619125 0.598323
0.619250 0.801126
0.619375 0.824882
0.619500 -0.026907
0.619625 -0.669685
0.619750 -0.947028
0.619875 -0.790871
0.620000 0.059600
0.620125 0.608400
0.620250 1.006599
0.620375 0.592330
0.620500 0.110415
0.620625 -0.781013
0.620750 -0.975525
0.620875 -0.786729
0.621000 0.079752
0.621125 0.565119
0.621250 1.171609
0.621375 0.898841
0.621500 -0.187161
0.621625 -0.681584
0.621750 -0.889560
0.621875 -0.597414
0.622000 -0.043870
0.622125 0.756763
0.622250 0.966396
0.622375 0.877059
0.622500 0.108985
0.622625 -0.597904
0.622750 -1.136718
0.622875 -0.772943
0.623000 -0.199487
0.623125 0.571589
0.623250 0.852006
0.623375 0.680441
0.623500 0.101772
0.623625 -0.602042
0.623750 -0.910498
0.623875 -0.745733
0.624000 -0.193629
0.624125 0.603225
0.624250 1.046400
0.624375 0.824052
0.624500 0.022426
0.624625 -0.836352
0.624750 -1.162745
0.624875 -0.804985
0.625000 -0.071036
0.625125 0.515931
0.625250 0.893924
0.625375 0.649126
0.625500 0.034267
0.625625 -0.902806
0.625750 -1.148355
0.625875 -0.516447
0.626000 0.053808
0.626125 0.725050
0.626250 1.160679
0.626375 0.669909
0.626500 -0.072852
0.626625 -0.883152
0.626750 -0.902837
0.626875 -0.779615
0.627000 -0.111793
0.627125 0.856386
0.627250 1.100893
0.627375 0.897152
0.627500 0.054161
0.627625 -0.716660
0.627750 -1.048649
0.627875 -0.646802
0.628000 0.086629
0.628125 0.904911
0.628250 0.977318
0.628375 0.615911
0.628500 -0.131278
0.628625 -0.692426
0.628750 -0.989142
0.628875 -0.709440
0.629000 0.023488
0.629125 0.811885
0.629250 1.139489
0.629375 0.565043
0.629500 0.109324
0.629625 -0.516073
0.629750 -1.151472
0.629875 -0.744051
0.630000 0.009144
0.630125 0.516252
0.630250 1.125926
0.630375 0.843373
0.630500 -0.166950
0.630625 -0.684060
0.630750 -1.136046
0.630875 -0.785609
0.631000 -0.027853
0.631125 0.871836
0.631250 0.911610
0.631375 0.533445
0.631500 -0.044793
0.631625 -0.644131
0.631750 -0.913159
0.631875 -0.865462
0.632000 0.060895
0.632125 0.571354
0.632250 0.950516
0.632375 0.836437
0.632500 0.078776
0.632625 -0.545660
0.632750 -1.073071
0.632875 -0.804827
0.633000 0.066259
0.633125 0.573557
0.633250 0.960019
0.633375 0.682460
0.633500 -0.142323
0.633625 -0.698431
0.633750 -0.861659
0.633875 -0.640326
0.634000 0.017774
0.634125 0.771348
0.634250 1.003114
0.634375 0.758133
0.634500 -0.112812
0.634625 -0.640116
0.634750 -0.827544
0.634875 -0.647495
0.635000 0.031857
0.635125 0.591090
0.635250 1.086018
0.635375 0.894165
0.635500 0.146941
0.635625 -0.734269
0.635750 -1.171100
0.635875 -0.699426
0.636000 0.036876
0.636125 0.686648
0.636250 0.937079
0.636375 0.622810
0.636500 -0.059215
0.636625 -0.643062
0.636750 -0.982085
0.636875 -0.900274
0.637000 0.130579
0.637125 0.885109
0.637250 0.982254
0.637375 0.895097
0.637500 -0.013444
0.637625 -0.786419
0.637750 -0.945296
0.637875 -0.902782
0.638000 0.184934
0.638125 0.564936
0.638250 1.055154
0.638375 0.579395
0.638500 0.125043
0.638625 -0.679611
0.638750 -0.868168
0.638875 -0.750269
0.639000 0.111668
0.639125 0.724910
0.639250 0.943964
0.639375 0.765938
0.639500 0.190571
0.639625 -0.734300
0.639750 -1.133556
0.639875 -0.679405
0.640000 0.152191
0.640125 0.710526
0.640250 1.143473
0.640375 0.600098
0.640500 -0.132525
0.640625 -0.745718
0.640750 -1.099979
0.640875 -0.509229
0.641000 -0.060848
0.641125 0.789485
0.641250 1.185936
0.641375 0.832887
0.641500 -0.197107
0.641625 -0.666410
0.641750 -0.869962
0.641875 -0.519248
0.642000 0.098581
0.642125 0.692346
0.642250 0.859950
0.642375 0.730486
0.642500 -0.187092
0.642625 -0.515211
0.642750 -0.819851
0.642875 -0.582557
0.643000 0.009673
0.643125 0.631209
0.643250 0.983184
0.643375 0.707537
0.643500 0.097163
0.643625 -0.657572
0.643750 -1.171935
0.643875 -0.657836
0.644000 -0.146888
0.644125 0.878576
0.644250 1.142330
0.644375 0.627673
0.644500 -0.067182
0.644625 -0.864792
0.644750 -1.081359
0.644875 -0.634903
0.645000 0.124506
0.645125 0.611559
0.645250 0.998052
0.645375 0.834542
0.645500 0.145190
0.645625 -0.778995
0.645750 -0.884773
0.645875 -0.663534
0.646000 0.113457
0.646125 0.882365
0.646250 0.867020
0.646375 0.833190
0.646500 0.167011
0.646625 -0.859859
0.646750 -0.949435
0.646875 -0.730413
0.647000 -0.028625
0.647125 0.540881
0.647250 1.176928
0.647375 0.575421
0.647500 0.083511
0.647625 -0.902244
0.647750 -0.882483
0.647875 -0.570530
0.648000 0.176541
0.648125 0.766922
0.648250 0.857211
0.648375 0.616674
0.648500 0.102039
0.648625 -0.731327
0.648750 -0.818296
0.648875 -0.680292
0.649000 0.080359
0.649125 0.686774
0.649250 0.954318
0.649375 0.732656
0.649500 0.107768
0.649625 -0.837577
0.649750 -1.130680
0.649875 -0.686043
0.650000 -0.155429
0.650125 0.643565
0.650250 0.947215
0.650375 0.518746
0.650500 -0.016488
0.650625 -0.509285
0.650750 -1.011734
0.650875 -0.552439
0.651000 -0.168328
0.651125 0.672362
0.651250 0.823050
0.651375 0.822031
0.651500 -0.029730
0.651625 -0.566440
0.651750 -0.948567
0.651875 -0.760307
0.652000 0.000477
0.652125 0.815755
0.652250 1.056170
0.652375 0.609795
0.652500 -0.115340
0.652625 -0.669341
0.652750 -0.870565
0.652875 -0.542156
0.653000 -0.182388
0.653125 0.590807
0.653250 0.990569
0.653375 0.832451
0.653500 -0.046831
0.653625 -0.647269
0.653750 -1.053395
0.653875 -0.709118
0.654000 0.196129
0.654125 0.800816
0.654250 1.009696
0.654375 0.686769
0.654500 0.091551
0.654625 -0.509138
0.654750 -1.065473
0.654875 -0.584066
0.655000 -0.037024
0.655125 0.664782
0.655250 1.038033
0.655375 0.840431
0.655500 -0.101823
0.655625 -0.817577
0.655750 -1.119943
0.655875 -0.608427
0.656000 0.198224
0.656125 0.843374
0.656250 0.801170
0.656375 0.589752
0.656500 -0.025785
0.656625 -0.576381
0.656750 -1.152471
0.656875 -0.715313
0.657000 -0.185609
0.657125 0.745187
0.657250 0.917206
0.657375 0.674860
0.657500 -0.102194
0.657625 -0.643383
0.657750 -0.834326
0.657875 -0.812887
0.658000 -0.042418
0.658125 0.682403
0.658250 1.073950
0.658375 0.556226
0.658500 -0.026767
0.658625 -0.898659
0.658750 -0.827643
0.658875 -0.570670
0.659000 -0.034074
0.659125 0.717366
0.659250 1.069830
0.659375 0.771253
0.659500 0.099839
0.659625 -0.557193
0.659750 -1.037242
0.659875 -0.609248
0.660000 0.086278
0.660125 0.671111
0.660250 1.180572
0.660375 0.567325
0.660500 -0.105404
0.660625 -0.878922
0.660750 -0.948056
0.660875 -0.798116
0.661000 0.066282
0.661125 0.876276
0.661250 1.076547
0.661375 0.871352
0.661500 0.033105
0.661625 -0.665009
0.661750 -1.141603
0.661875 -0.516473
0.662000 -0.182406
0.662125 0.839415
0.662250 0.839821
0.662375 0.698149
0.662500 0.140674
0.662625 -0.894993
0.662750 -1.072589
0.662875 -0.800243
0.663000 0.022492
0.663125 0.904252
0.663250 1.171078
0.663375 0.629444
0.663500 0.147058
0.663625 -0.773280
0.663750 -1.179607
0.663875 -0.673938
0.664000 0.097605
0.664125 0.508183
0.664250 1.093454
0.664375 0.899371
0.664500 -0.170924
0.664625 -0.761659
0.664750 -1.098812
0.664875 -0.611974
0.665000 -0.085316
0.665125 0.884896
0.665250 1.059446
0.665375 0.854643
0.665500 0.020048
0.665625 -0.589158
0.665750 -0.861898
0.665875 -0.669482
0.666000 0.050243
